area,location,number_rooms,price_per_meter,url
"48,30 m²","Wrocław, Stare Miasto",2 pokoje,8 861 zł/m²,https://www.otodom.pl/oferta/dwa-pokoje-w-samym-centrum-wroclawia-po-remoncie-ID443AC.html#daa2c3f72c
"152,73 m²","Wrocław, dolnośląskie",5 pokoi,5 886 zł/m²,https://www.otodom.pl/oferta/sprzedaz-153m-na-szancach-inwestycja-4-mieszkania-ID42ugb.html#daa2c3f72c
32 m²,"Wrocław, Stare Miasto, Szczepin",2 pokoje,10 313 zł/m²,https://www.otodom.pl/oferta/2-pok-szczepin-blisko-do-centrum-i-magnolia-park-ID443vT.html#daa2c3f72c
"80,53 m²","Wrocław, Rynek",3 pokoje,8 817 zł/m²,https://www.otodom.pl/oferta/mieszkanie-w-centrum-wroclawia-ID43Y3a.html#daa2c3f72c
"80,53 m²","Wrocław, dolnośląskie",3 pokoje,8 817 zł/m²,https://www.otodom.pl/oferta/wroclaw-dz-o-pow-5000m2-pod-biurowiec-ID42i07.html#daa2c3f72c
"86,75 m²","Wrocław, Psie Pole, Lipa Piotrowska",3 pokoje,6 790 zł/m²,https://www.otodom.pl/oferta/przestronne-mieszkanie-w-wysokim-standardzie-ID443rz.html#daa2c3f72c
"86,75 m²","Wrocław, Psie Pole, Lipa Piotrowska",4 pokoje,6 790 zł/m²,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-z-widokiem-na-zielen-ID443ru.html#daa2c3f72c
50 m²,"Wrocław, Śródmieście",2 pokoje,19 000 zł/m²,https://www.otodom.pl/oferta/mieszkanie-50-m-wroclaw-ID443rq.html#daa2c3f72c
76 m²,"Wrocław, Fabryczna, Grabiszyn",3 pokoje,7 632 zł/m²,https://www.otodom.pl/oferta/0-prowizji-tramwajem-10-min-centrum-2-balkony-ID43gwf.html#daa2c3f72c
102 m²,"Wrocław, Psie Pole, Różanka",4 pokoje,5 490 zł/m²,https://www.otodom.pl/oferta/mieszkanie-willowe-na-rozance-ID443iE.html#daa2c3f72c
102 m²,"Wrocław, Śródmieście",4 pokoje,5 490 zł/m²,https://www.otodom.pl/oferta/lokal-na-inwestycje-delikatesy-ID443he.html#daa2c3f72c
102 m²,"Wrocław, Krzyki",4 pokoje,5 490 zł/m²,https://www.otodom.pl/oferta/lokal-uslugowo-handlowy-przychodnia-gabinety-lek-ID443ha.html#daa2c3f72c
102 m²,"Wrocław, Psie Pole, Sołtysowice",4 pokoje,5 490 zł/m²,https://www.otodom.pl/oferta/obiekt-biurowo-magazynowy-produkcyjny-z-domem-ID443gZ.html#daa2c3f72c
"146,82 m²","Wrocław, Krzyki, Borek",5 pokoi,11 100 zł/m²,https://www.otodom.pl/oferta/luksusowy-apartament-z-ogrodem-na-borku-ID443gb.html#daa2c3f72c
47 m²,"Wrocław, Stare Miasto",2 pokoje,10 404 zł/m²,https://www.otodom.pl/oferta/przy-rynku-2-pokoje-47m-w-stanie-deweloperskim-ID443dP.html#daa2c3f72c
"49,97 m²","Wrocław, Krzyki, Południe",2 pokoje,12 508 zł/m²,https://www.otodom.pl/oferta/apartament-w-angel-river-centrum-ID443bN.html#daa2c3f72c
"39,96 m²","Wrocław, Fabryczna, Kozanów",2 pokoje,7 983 zł/m²,https://www.otodom.pl/oferta/mieszkanie-z-duzym-tarasem-cicho-i-spokojnie-ID44QQp.html#2601f72a6f
"93,21 m²","Wrocław, Fabryczna, Żerniki",4 pokoje,11 372 zł/m²,https://www.otodom.pl/oferta/luksusowy-apartament-z-tarasem-na-dachu-ID44zcc.html#2601f72a6f
"93,21 m²","Wrocław, Fabryczna, Żerniki",4 pokoje,11 372 zł/m²,https://www.otodom.pl/oferta/inwestycja-premium-fabryczna-ID43Yyl.html#2601f72a6f
617 m²,"Wrocław, dolnośląskie",6 pokoi,działka 1 500 m²,https://www.otodom.pl/oferta/nowoczesna-willa-na-poludniu-wroclawia-ID3fVMC.html#2601f72a6f
"38,55 m²","Wrocław, Śródmieście, Centrum",2 pokoje,11 600 zł/m²,https://www.otodom.pl/oferta/appartement-confortable-au-bord-de-la-rivire-ID44321.html#2601f72a6f
"86,32 m²","Wrocław, Śródmieście",3 pokoje,16 450 zł/m²,https://www.otodom.pl/oferta/mieszkanie-86-32-m-wroclaw-ID442Vx.html#2601f72a6f
"38,10 m²","Wrocław, Fabryczna",2 pokoje,12 861 zł/m²,https://www.otodom.pl/oferta/mieszkanie-38-10-m-wroclaw-ID442Vp.html#2601f72a6f
210 m²,"Wrocław, Śródmieście, Zalesie",7 pokoi,działka 550 m²,https://www.otodom.pl/oferta/dom-210-m-wroclaw-ID442WQ.html#2601f72a6f
27 m²,"Wrocław, Krzyki",1 pokój,8 788 zł/m²,https://www.otodom.pl/oferta/blisko-centrum-park-idealne-na-wynajem-co-miejskie-ID442m0.html#2601f72a6f
58 m²,"Wrocław, Śródmieście",3 pokoje,8 259 zł/m²,https://www.otodom.pl/oferta/3-pok-media-miejskie-balkon-do-wlasnej-aranzacji-ID442Ra.html#2601f72a6f
"59,65 m²","Wrocław, Krzyki, Huby",3 pokoje,6 689 zł/m²,https://www.otodom.pl/oferta/mieszkanie-w-atrakcyjnej-okolicy-3-pokoje-ogrode-ID442QK.html#2601f72a6f
"60,64 m²","Wrocław, Psie Pole",3 pokoje,6 800 zł/m²,https://www.otodom.pl/oferta/parter-3-pokoje-z-ogrodkiem-60m2-psie-pole-ID442Px.html#2601f72a6f
82 m²,"Wrocław, Śródmieście",2 pokoje,9 390 zł/m²,https://www.otodom.pl/oferta/mieszkanie-82-m-wroclaw-ID442HS.html#2601f72a6f
26 m²,"Wrocław, Stare Miasto",1 pokój,10 385 zł/m²,https://www.otodom.pl/oferta/0-kawalerka-2km-do-rynku-ID414uA.html#2601f72a6f
72 m²,"Wrocław, Śródmieście",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/sprzedaz-lub-zamiana-ID426S3.html#2601f72a6f
72 m²,"Wrocław, Fabryczna, Kozanów",4 pokoje,8 333 zł/m²,https://www.otodom.pl/oferta/lokal-uzytkowy-41-m-wroclaw-ID442uV.html#2601f72a6f
"37,76 m²","Wrocław, Stare Miasto",2 pokoje,13 109 zł/m²,https://www.otodom.pl/oferta/stare-miasto-bud-2016r-2-pok-wysoki-standard-ID442uj.html#2601f72a6f
"196,82 m²","Wrocław, Krzyki, Borek",6 pokoi,11 807 zł/m²,https://www.otodom.pl/oferta/6-pokoi-apartament-przy-parku-ID442oO.html#2601f72a6f
99 m²,"Wrocław, Krzyki",5 pokoi,5 556 zł/m²,https://www.otodom.pl/oferta/mieszkanie-w-poniemieckiej-willi-nowa-cena-ID41icr.html#2601f72a6f
"80,71 m²","Wrocław, Stare Miasto",4 pokoje,10 200 zł/m²,https://www.otodom.pl/oferta/apartamenty-halo-apartament-a-6-m7-ID43AvJ.html#2601f72a6f
"43,02 m²","Wrocław, Fabryczna, Stabłowice",2 pokoje,6 290 zł/m²,https://www.otodom.pl/oferta/2-pok-od-250-000-we-wroclawiu-ID442lW.html#2601f72a6f
179 m²,"Wrocław, Krzyki",4 pokoje,19 274 zł/m²,https://www.otodom.pl/oferta/sky-tower-apartament-z-tarasem-na-ostatnim-pietrze-ID442lq.html#2601f72a6f
"67,60 m²","Wrocław, Fabryczna, Stabłowice",4 pokoje,7 300 zł/m²,https://www.otodom.pl/oferta/sloneczne-stablowice-zd2-1-3-4-4a-ID43ZJe.html#2601f72a6f
"63,70 m²","Wrocław, Krzyki, Jagodno",3 pokoje,7 607 zł/m²,https://www.otodom.pl/oferta/cztery-pory-roku-j14-1-3-2-3k-ID43MTs.html#2601f72a6f
"91,20 m²","Wrocław, Fabryczna",3 pokoje,6 568 zł/m²,https://www.otodom.pl/oferta/polecam-nowoczesne-mieszkanie-na-maslicach-ID43TMV.html#2601f72a6f
"46,60 m²","Wrocław, Śródmieście, Sępolno",2 pokoje,9 421 zł/m²,https://www.otodom.pl/oferta/olimpia-port-m33-1-0-6-2k-ID43GjO.html#2601f72a6f
"93,21 m²","Wrocław, Fabryczna, Żerniki",4 pokoje,11 372 zł/m²,https://www.otodom.pl/oferta/luksusowa-inwestycja-taras-zielen-ID442jK.html#2601f72a6f
"51,60 m²","Wrocław, dolnośląskie",2 pokoje,8 314 zł/m²,https://www.otodom.pl/oferta/2-pokoje-51-m-po-remoncie-grabiszyn-ID442hs.html#2601f72a6f
350 m²,"Wrocław, Krzyki, Borek",8 pokoi,działka 270 m²,https://www.otodom.pl/oferta/dom-350-m-wroclaw-ID442eY.html#2601f72a6f
36 m²,"Wrocław, dolnośląskie",2 pokoje,11 900 zł/m²,https://www.otodom.pl/oferta/mieszkanie-36-m-wroclaw-ID442eZ.html#2601f72a6f
395 m²,"Wrocław, Krzyki, Ołtaszyn",7 pokoi,działka 1 338 m²,https://www.otodom.pl/oferta/komfortowa-rezydencja-oltaszyn-2690-000zl-ID442dZ.html#2601f72a6f
43 m²,"Wrocław, Stare Miasto",3 pokoje,11 605 zł/m²,https://www.otodom.pl/oferta/mieszkanie-43-m-wroclaw-ID442dM.html#2601f72a6f
52 m²,"Wrocław, Krzyki, Huby",2 pokoje,7 500 zł/m²,https://www.otodom.pl/oferta/mieszkanie-52-m-wroclaw-ID442dK.html#2601f72a6f
"374,46 m²","Wrocław, dolnośląskie",7 pokoi,działka 600 m²,https://www.otodom.pl/oferta/duzy-przestronny-dom-zakrzow-ID442b9.html#2601f72a6f
83 m²,"Wrocław, Fabryczna",3 pokoje,5 771 zł/m²,https://www.otodom.pl/oferta/wyjatkowe-mieszkanie-dwupoziomowe-na-maslicach-ID40SmS.html#2601f72a6f
94 m²,"Wrocław, Krzyki",3 pokoje,6 862 zł/m²,https://www.otodom.pl/oferta/pretficza-taras-balkon-garaz-ID41THr.html#2601f72a6f
119 m²,"Wrocław, Fabryczna, Maślice",4 pokoje,działka 396 m²,https://www.otodom.pl/oferta/dom-szeregowy-119-mkw-dzialka-396-mkw-maslice-ID4426D.html#2601f72a6f
37 m²,"Wrocław, Psie Pole",1 pokój,8 514 zł/m²,https://www.otodom.pl/oferta/kawalerka-o-kapitalnym-remoncie-ID44220.html#2601f72a6f
"59,65 m²","Wrocław, Stare Miasto",2 pokoje,21 626 zł/m²,https://www.otodom.pl/oferta/hilton-apartamenty-ovo-2-pok-taras-garaz-basen-ID441XY.html#2601f72a6f
"51,43 m²","Wrocław, Krzyki, Księże Małe",2 pokoje,8 441 zł/m²,https://www.otodom.pl/oferta/mieszkanie-wykonczone-pod-klucz-krzyki-ID43IbW.html#2601f72a6f
77 m²,"Wrocław, Fabryczna, Oporów",3 pokoje,7 779 zł/m²,https://www.otodom.pl/oferta/nowoczesnosc-niespokojnej-duszy-ID441MA.html#2601f72a6f
300 m²,"Wrocław, Psie Pole, Karłowice",9 pokoi,działka 740 m²,https://www.otodom.pl/oferta/dom-300-m-wroclaw-ID441LA.html#2601f72a6f
132 m²,"Wrocław, Krzyki, Wojszyce",4 pokoje,działka 324 m²,https://www.otodom.pl/oferta/dom-na-oltaszynie-ID441JK.html#2601f72a6f
103 m²,"Wrocław, Psie Pole, Karłowice",4 pokoje,9 660 zł/m²,https://www.otodom.pl/oferta/karlowice-mieszkanie-willowe-wolnostojacy-budynek-ID441Gn.html#2601f72a6f
"41,09 m²","Wrocław, Fabryczna, Nowy Dwór",2 pokoje,9 225 zł/m²,https://www.otodom.pl/oferta/wykonczonne-lokale-ze-sprzetem-agd-bardzo-dobra-l-ID441FL.html#2601f72a6f
"41,09 m²","Wrocław, Psie Pole, Sołtysowice",2 pokoje,9 225 zł/m²,https://www.otodom.pl/oferta/okazja-dom-swiezo-po-remoncie-z-hala-i-biurem-ID441AT.html#2601f72a6f
220 m²,"Wrocław, Psie Pole, Sołtysowice",5 pokoi,działka 1 920 m²,https://www.otodom.pl/oferta/okazja-dom-swiezo-po-remoncie-z-hala-i-biurem-ID441AS.html#2601f72a6f
"26,17 m²","Wrocław, Psie Pole, Sołtysowice",1 pokój,8 443 zł/m²,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a3-11-ID441AC.html#2601f72a6f
"26,17 m²","Wrocław, Psie Pole, Sołtysowice",1 pokój,8 443 zł/m²,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-a-2-11-ID441Az.html#2601f72a6f
"26,17 m²","Wrocław, Fabryczna, Jerzmanowo",1 pokój,8 443 zł/m²,https://www.otodom.pl/oferta/dzialka-idealna-dla-inwestora-obwodnica-lesnica-ID441xA.html#2601f72a6f
"48,47 m²","Wrocław, Krzyki",2 pokoje,6 990 zł/m²,https://www.otodom.pl/oferta/dwa-pokoje-z-osobna-kuchnia-na-krzykach-ID441rR.html#2601f72a6f
"52,06 m²","Wrocław, Krzyki, Borek",3 pokoje,12 300 zł/m²,https://www.otodom.pl/oferta/3-pokoje-przy-parku-tramwaj-ID441pU.html#2601f72a6f
"30,50 m²","Wrocław, Śródmieście, Biskupin",1 pokój,10 098 zł/m²,https://www.otodom.pl/oferta/do-sprzedania-mieszkanie-1-pok-na-biskupinie-ID441ol.html#2601f72a6f
"82,12 m²","Wrocław, Śródmieście",4 pokoje,7 999 zł/m²,https://www.otodom.pl/oferta/mieszkanie-w-centrum-ID441nV.html#2601f72a6f
47 m²,"Wrocław, Krzyki",3 pokoje,7 021 zł/m²,https://www.otodom.pl/oferta/ul-zaporoska-3pokoje-piwnica-swietna-lokalizacja-ID441lQ.html#2601f72a6f
"57,44 m²","Wrocław, Stare Miasto",2 pokoje,8 444 zł/m²,https://www.otodom.pl/oferta/ul-kazimierza-wielkiego-centrum-57-4-m2-ID41I1D.html#2601f72a6f
"106,14 m²","Wrocław, Krzyki, Brochów",5 pokoi,5 078 zł/m²,https://www.otodom.pl/oferta/mieszkanie-bezczynszowe-z-ogrodkiem-brochow-ID441jV.html#2601f72a6f
"43,84 m²","Wrocław, Fabryczna, Nowy Dwór",1 pokój,8 733 zł/m²,https://www.otodom.pl/oferta/do-wejscia-inwestycja-pod-klucz-przekazanie-klucz-ID441hR.html#2601f72a6f
"57,10 m²","Wrocław, Psie Pole",4 pokoje,6 830 zł/m²,https://www.otodom.pl/oferta/nowa-cena-4-pokoje-na-psim-polu-ID441fH.html#2601f72a6f
"70,40 m²","Wrocław, Fabryczna, Oporów",4 pokoje,6 590 zł/m²,https://www.otodom.pl/oferta/4-pokoje-balkon-20-minut-do-centrum-ID441em.html#2601f72a6f
"64,40 m²","Wrocław, Psie Pole, Poświętne",3 pokoje,7 415 zł/m²,https://www.otodom.pl/oferta/3-pokoje-gotowe-do-odbioru-15-minut-do-centrum-ID441el.html#2601f72a6f
"32,99 m²","Wrocław, Psie Pole",1 pokój,8 457 zł/m²,https://www.otodom.pl/oferta/2-pokoje-15-minut-do-centrum-ID441ei.html#2601f72a6f
"46,16 m²","Wrocław, Śródmieście, Biskupin",2 pokoje,11 300 zł/m²,https://www.otodom.pl/oferta/2-pokoje-taras-przy-parku-ID441e5.html#2601f72a6f
"100,49 m²","Wrocław, Śródmieście, Biskupin",4 pokoje,11 300 zł/m²,https://www.otodom.pl/oferta/apartament-2-poziomy-biskupin-ID441e0.html#2601f72a6f
"89,30 m²","Wrocław, Fabryczna, Grabiszyn",5 pokoi,9 300 zł/m²,https://www.otodom.pl/oferta/5-pokoi-przy-parku-apartament-ID441dV.html#2601f72a6f
"89,20 m²","Wrocław, Fabryczna, Grabiszyn",5 pokoi,10 111 zł/m²,https://www.otodom.pl/oferta/4-pokoje-przy-parku-apartament-ID441dU.html#2601f72a6f
"235,10 m²","Wrocław, Fabryczna, Stabłowice",8 pokoi,działka 905 m²,https://www.otodom.pl/oferta/dom-wolnostojacy-wroclaw-stablowice-ID441dL.html#2601f72a6f
63 m²,"Wrocław, Krzyki, Huby",2 pokoje,6 698 zł/m²,https://www.otodom.pl/oferta/mieszkanie-w-zadbanej-kamienicy-ID43qDE.html#2601f72a6f
"18,17 m²","Wrocław, Psie Pole, Sołtysowice",1 pokój,8 763 zł/m²,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b0-15-ID43rcU.html#2601f72a6f
"60,20 m²","Wrocław, Śródmieście, Sępolno",3 pokoje,8 874 zł/m²,https://www.otodom.pl/oferta/olimpia-port-m33-1-0-2-3k-ID43GjJ.html#2601f72a6f
"70,01 m²","Wrocław, Psie Pole",4 pokoje,6 413 zł/m²,https://www.otodom.pl/oferta/okazja-mieszkanie-willowe-z-duzym-ogrodem-ID44137.html#2601f72a6f
200 m²,"Wrocław, Psie Pole",7 pokoi,działka 1 949 m²,https://www.otodom.pl/oferta/dom-wolnostojacy-wroclaw-psie-pole-ID44135.html#2601f72a6f
"47,91 m²","Wrocław, Krzyki",3 pokoje,8 662 zł/m²,https://www.otodom.pl/oferta/3-pok-umeblowane-gotowe-do-zamieszkania-krzyki-ID4412W.html#2601f72a6f
28 m²,"Wrocław, Krzyki",1 pokój,9 643 zł/m²,https://www.otodom.pl/oferta/mieszkanie-28-m-wroclaw-ID4411W.html#2601f72a6f
60 m²,"Wrocław, Krzyki, Jagodno",3 pokoje,6 833 zł/m²,https://www.otodom.pl/oferta/nowe-mieszkania-na-jagodnie-gotowe-do-odbioru-ID440Ze.html#2601f72a6f
"53,50 m²","Wrocław, Śródmieście, Plac Grunwaldzki",2 pokoje,8 598 zł/m²,https://www.otodom.pl/oferta/grunwald-obok-politechniki-ID44zAw.html#07dbce95cb
"60,88 m²","Wrocław, Krzyki, Borek",3 pokoje,7 308 zł/m²,https://www.otodom.pl/oferta/3-pokoje-w-rozkladzie-w-centrum-ID44bxN.html#07dbce95cb
"62,12 m²","Wrocław, Krzyki",3 pokoje,9 643 zł/m²,https://www.otodom.pl/oferta/nowe-budownictwo-centrum-wroclawia-3-pokoje-ID43X0e.html#07dbce95cb
64 m²,"Wrocław, Fabryczna, Oporów",3 pokoje,6 406 zł/m²,https://www.otodom.pl/oferta/mieszkania-gotowe-do-odbioru-wroclaw-oporow-6500-m-ID440SF.html#07dbce95cb
110 m²,"Wrocław, Psie Pole, Swojczyce",6 pokoi,działka 100 m²,https://www.otodom.pl/oferta/dom-mieszkanie-110m2-6-pokoi-ogrod-60m2-taras-ID440Su.html#07dbce95cb
"42,73 m²","Wrocław, Fabryczna",2 pokoje,7 442 zł/m²,https://www.otodom.pl/oferta/zachod-wroclawia-2-pokoje-100m-przystanek-ID440O0.html#07dbce95cb
"59,97 m²","Wrocław, Fabryczna",3 pokoje,7 587 zł/m²,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-z-antresola-i-ogrodem-zerniki-ID440NZ.html#07dbce95cb
151 m²,"Wrocław, Fabryczna, Muchobór Wielki",5 pokoi,działka 105 m²,https://www.otodom.pl/oferta/aktualna-cena-szereg-cicha-ulica-muchobor-wielki-ID3zWMH.html#07dbce95cb
83 m²,"Wrocław, Psie Pole",4 pokoje,6 644 zł/m²,https://www.otodom.pl/oferta/mieszkanie-dla-ciebie-4-pokoje-15-minut-do-centrum-ID440M7.html#07dbce95cb
"57,77 m²","Wrocław, Psie Pole",3 pokoje,7 196 zł/m²,https://www.otodom.pl/oferta/3-pokoje-dwustronne-doba-cena-wschod-wroclawia-ID440IE.html#07dbce95cb
"83,99 m²","Wrocław, Psie Pole",4 pokoje,6 858 zł/m²,https://www.otodom.pl/oferta/mieszkanie-z-ogrodkiem-4-pokoje-dobra-cena-ID440ID.html#07dbce95cb
"49,09 m²","Wrocław, Fabryczna",2 pokoje,6 090 zł/m²,https://www.otodom.pl/oferta/sloneczne-2-pokoje-osobna-kuchnia-ID440G6.html#07dbce95cb
"43,02 m²","Wrocław, Fabryczna",2 pokoje,6 290 zł/m²,https://www.otodom.pl/oferta/sloneczne-2-pokoje-zielona-okolica-ID440G4.html#07dbce95cb
"53,87 m²","Wrocław, Fabryczna",3 pokoje,6 290 zł/m²,https://www.otodom.pl/oferta/duze-3-pokoje-zielona-okolica-ID440G5.html#07dbce95cb
"48,51 m²","Wrocław, Fabryczna",2 pokoje,6 190 zł/m²,https://www.otodom.pl/oferta/sloneczne-2-pokoje-osobna-kuchnia-ID440G2.html#07dbce95cb
"62,32 m²","Wrocław, Fabryczna",3 pokoje,6 090 zł/m²,https://www.otodom.pl/oferta/sloneczne-3-pokoje-duze-i-wygodne-ID440G3.html#07dbce95cb
"27,77 m²","Wrocław, Krzyki",1 pokój,9 050 zł/m²,https://www.otodom.pl/oferta/przytulna-kawalerka-zielona-okolica-ID43TYT.html#07dbce95cb
"48,90 m²","Wrocław, dolnośląskie",3 pokoje,10 941 zł/m²,https://www.otodom.pl/oferta/perelka-klecina-lux-3-pokoje-ID440FM.html#07dbce95cb
"36,01 m²","Wrocław, Krzyki",2 pokoje,9 303 zł/m²,https://www.otodom.pl/oferta/hit-nowe-budownictwo-krzyki-tramwaj-miejscewcenie-ID440Be.html#07dbce95cb
"42,68 m²","Wrocław, dolnośląskie",2 pokoje,11 223 zł/m²,https://www.otodom.pl/oferta/mieszkanie-2-pok-swiezo-odnowione-nadodrze-ID43Fx8.html#07dbce95cb
"42,68 m²","Wrocław, Krzyki, Ołtaszyn",2 pokoje,11 223 zł/m²,https://www.otodom.pl/oferta/dzialka-budowlana-ID440pg.html#07dbce95cb
"42,68 m²","Wrocław, Krzyki, Księże Wielkie",2 pokoje,11 223 zł/m²,https://www.otodom.pl/oferta/dzialka-przemyslowa-ID440pe.html#07dbce95cb
"42,68 m²","Wrocław, Krzyki, Ołtaszyn",2 pokoje,11 223 zł/m²,https://www.otodom.pl/oferta/dzialka-budowlana-ID440pd.html#07dbce95cb
"42,68 m²","Wrocław, Psie Pole, Różanka",2 pokoje,11 223 zł/m²,https://www.otodom.pl/oferta/dzialka-budowlana-ID440pa.html#07dbce95cb
"51,70 m²","Wrocław, Stare Miasto",3 pokoje,12 824 zł/m²,https://www.otodom.pl/oferta/apartamentowiec-stare-miasto-3-pokoje-z-ogrodkiem-ID440kW.html#07dbce95cb
"72,55 m²","Wrocław, Krzyki",3 pokoje,8 270 zł/m²,https://www.otodom.pl/oferta/obok-pkp-z-winda-i-miejscem-postojowym-w-cenie-ID440kl.html#07dbce95cb
"40,10 m²","Wrocław, dolnośląskie",2 pokoje,9 683 zł/m²,https://www.otodom.pl/oferta/reprezentacyjna-inwestycja-znakomita-komunikacja-ID440jF.html#07dbce95cb
14 m²,"Wrocław, Fabryczna, Oporów",1 pokój,16 786 zł/m²,https://www.otodom.pl/oferta/1-pokojowe-mieszkanie-na-sprzedaz-piwnica-ID440iC.html#07dbce95cb
"37,70 m²","Wrocław, Fabryczna, Grabiszyn",2 pokoje,10 180 zł/m²,https://www.otodom.pl/oferta/blisko-sky-tower-2-pokoje-z-poludniowa-wystawa-ID440i1.html#07dbce95cb
"33,46 m²","Wrocław, Krzyki",2 pokoje,8 742 zł/m²,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-po-remoncie-ID440hM.html#07dbce95cb
"26,92 m²","Wrocław, dolnośląskie",1 pokój,9 894 zł/m²,https://www.otodom.pl/oferta/kawalerka-w-centrum-znakomita-komunikacja-ID440g9.html#07dbce95cb
"26,92 m²","Wrocław, Fabryczna, Grabiszyn",1 pokój,9 894 zł/m²,https://www.otodom.pl/oferta/4-pokoje-inwestycyjnie-ok-sky-tower-ID440fM.html#07dbce95cb
"74,40 m²","Wrocław, Fabryczna, Grabiszyn",3 pokoje,8 051 zł/m²,https://www.otodom.pl/oferta/4-pokoje-inwestycyjnie-ok-sky-tower-ID440fL.html#07dbce95cb
"64,40 m²","Wrocław, Fabryczna, Grabiszyn",3 pokoje,10 233 zł/m²,https://www.otodom.pl/oferta/corte-verona-taras-3-pokoje-garaz-grabiszynska-ID440et.html#07dbce95cb
"52,43 m²","Wrocław, Krzyki",3 pokoje,7 050 zł/m²,https://www.otodom.pl/oferta/gotowe-3-4-pokojowe-winda-krzyki-przy-parku-ID3Z0gc.html#07dbce95cb
"33,27 m²","Wrocław, Fabryczna, Maślice",1 pokój,6 900 zł/m²,https://www.otodom.pl/oferta/kawalerka-taras-ogrod-mozliwosc-osobnej-kuchni-ID440do.html#07dbce95cb
"47,10 m²","Wrocław, Krzyki, Jagodno",2 pokoje,7 923 zł/m²,https://www.otodom.pl/oferta/cztery-pory-roku-j13-1-4-4-2k-ID43MSE.html#07dbce95cb
"38,10 m²","Wrocław, Psie Pole",2 pokoje,9 569 zł/m²,https://www.otodom.pl/oferta/forma-a4-2-5-4-2a-ID43FRl.html#07dbce95cb
"38,10 m²","Wrocław, Stare Miasto",2 pokoje,9 569 zł/m²,https://www.otodom.pl/oferta/river-point-km3-2-8-2-3a-ID43GmY.html#07dbce95cb
"36,70 m²","Wrocław, Śródmieście",1 pokój,13 450 zł/m²,https://www.otodom.pl/oferta/browary-wroclawskie-bl3-1-2-9-1a-ID43SJP.html#07dbce95cb
"103,15 m²","Wrocław, Psie Pole, Różanka",5 pokoi,6 738 zł/m²,https://www.otodom.pl/oferta/polecam-duze-5-pok-mieszkanie-garaz-w-cenie-ID440d1.html#07dbce95cb
"20,85 m²","Wrocław, Psie Pole, Sołtysowice",1 pokój,8 763 zł/m²,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-c1-1-ID43r6z.html#07dbce95cb
"18,43 m²","Wrocław, Psie Pole, Sołtysowice",1 pokój,8 763 zł/m²,https://www.otodom.pl/oferta/soltysowicka-21c-mieszkanie-b1-22-ID43r6J.html#07dbce95cb
37 m²,"Wrocław, Fabryczna, Leśnica",2 pokoje,7 703 zł/m²,https://www.otodom.pl/oferta/hybryda-tego-co-nowoczesne-z-duchem-historii-w-tle-ID440cG.html#07dbce95cb
47 m²,"Wrocław, Krzyki",3 pokoje,8 064 zł/m²,https://www.otodom.pl/oferta/krzyki-3pokoje-nowe2019-winda-ID440c7.html#07dbce95cb
64 m²,"Wrocław, Krzyki, Jagodno",3 pokoje,6 687 zł/m²,https://www.otodom.pl/oferta/pelny-rozklad-balkon-5m2-gotowe-ID440b8.html#07dbce95cb
"66,24 m²","Wrocław, Psie Pole, Swojczyce",3 pokoje,9 798 zł/m²,https://www.otodom.pl/oferta/z-miejscami-parkingowymi-i-balkonem-na-swojczycach-ID4408y.html#07dbce95cb
"51,81 m²","Wrocław, Krzyki, Księże Wielkie",2 pokoje,7 685 zł/m²,https://www.otodom.pl/oferta/dwa-pokoje-na-krzykach-gotowe-do-odbioru-ID4404t.html#07dbce95cb
127 m²,"Wrocław, Psie Pole, Widawa",5 pokoi,działka 807 m²,https://www.otodom.pl/oferta/dom-127-m-wroclaw-ID44049.html#07dbce95cb
127 m²,"Wrocław, Śródmieście",5 pokoi,działka 807 m²,https://www.otodom.pl/oferta/3-pok-idealne-na-biuro-kancelarie-biskupin-ID4402E.html#07dbce95cb
127 m²,"Wrocław, dolnośląskie",5 pokoi,działka 807 m²,https://www.otodom.pl/oferta/czernica-dzialka-inwestycyjna-przemyslowa-4p-ID4401H.html#07dbce95cb
58 m²,"Wrocław, Fabryczna, Pilczyce",2 pokoje,5 862 zł/m²,https://www.otodom.pl/oferta/2-pokoje-na-pilczycach-58m2-duza-piwnica-ID43ZY9.html#07dbce95cb
"64,40 m²","Wrocław, Fabryczna, Grabiszyn",3 pokoje,10 233 zł/m²,https://www.otodom.pl/oferta/3-pok-duzy-taras-mp-blisko-parku-ID43ZY3.html#07dbce95cb
"86,52 m²","Wrocław, Psie Pole, Lipa Piotrowska",4 pokoje,5 000 zł/m²,https://www.otodom.pl/oferta/mieszkanie-b2-1-86-52m2-2-balkony-dwupoziomowe-ID439BW.html#07dbce95cb
"62,26 m²","Wrocław, Psie Pole, Lipa Piotrowska",3 pokoje,5 550 zł/m²,https://www.otodom.pl/oferta/mieszkanie-b2-4-62-26m2-2-balkony-dwupoziomowe-ID439Ak.html#07dbce95cb
